	$\tilde{E} \ (10^{49}erg)$	$p$	$\alpha_S$	$\theta_j \ (deg)$	$\Delta\theta \ (deg)$	$n \ (10^{-4}cm^{-3})$	$\epsilon_e \ (10^{-1}) $	$\epsilon_B\ (10^{-4})$	$E_{off} \ (10^{49}erg)$
6287	4.855445114176462	2.1753114333265846	2.381886445212216	2.8460224085426935	15.839122232799914	1.0035640598999442	0.8135648213058764	1.9793697450781071	3.041740877147502
6288	5.21609775870347	2.303593281552211	2.2726240611091955	3.1161833448403016	16.080451233462274	1.016928161250054	1.1217861389415145	2.0764909999720618	3.0972838928344872
6289	5.261872236687873	2.1394386401130947	2.3997066438439707	3.2011145301668953	15.598719193878479	1.000423974206049	1.2295811923224367	2.0277683561931505	3.2389805563129532
6290	4.800848853484915	2.245935001893853	2.2201954487646	3.097731242718739	16.341879355046657	1.1331859481410984	0.8360017644855853	1.9260415102898039	2.704199761088861
6291	4.822488247075044	2.262607082489205	2.198884640820255	2.9793126495176874	16.358106482628745	1.118670789227436	0.8400227332811065	1.9393815792161182	2.7132718012266857
6292	4.874287191152979	2.1891555998283567	2.3589207821934126	2.6118713307539916	15.882904162428174	1.1587827891766984	1.0017625166237827	1.9804004231058672	2.8128258106829382
6293	4.888184508161467	2.1948877396212687	2.2737359156798536	2.7369290952254373	16.28727584658529	1.067708912819576	0.9898357190847621	1.9177965809566169	2.8421093982962153
6294	5.105232705784429	2.2395558870759245	2.382409547193055	2.534238044251439	15.75800979120521	1.2233946020109299	1.2319523982417788	1.8492371211655272	2.886316567122995
6295	4.967071554000392	2.2688880943639473	2.3588354307524972	3.3937070875118645	15.847322689661432	0.8333666895525131	1.0796502240693018	2.062757788542427	3.0157836391359614
6296	4.910340279105269	2.2809319580946363	2.240132315683811	3.020374050156009	15.962722712596653	0.8741716987529252	0.9282798156631824	2.004338021635919	2.921401330840354
6297	4.9191877945517595	2.2003557566460774	2.3208642418051912	2.91643460326304	15.93189837921419	1.0270501430578023	1.0216816159360056	2.0121202576351545	2.874199638356805
6298	4.967040006235953	2.13308828772116	2.4111227259807	3.0947305307858257	15.700802805082509	1.078819958401885	1.1021676267060048	2.074408882659043	3.094044670286333
6299	5.115955122357684	2.249409318269587	2.1880238393837486	2.7124713154303346	15.762594145661792	1.0555062266650632	0.9152188896865798	1.8439184901848111	3.1569750304489586
6300	5.048170928744677	2.2200914881430562	2.346956337026505	3.1903809925971482	15.979108006543129	1.2083366688085135	1.0375733004017287	2.112993969725602	3.0176639699557564
6301	4.91675450884324	2.189540083447026	2.3102305303583863	2.9169778419618444	15.950412465919491	0.9445148225018755	0.9984373182211033	1.9261279466787922	3.0741691654773975
6302	4.802869047490968	2.211570604313858	2.4656024357001853	3.024365692596117	15.922331498612598	0.867331466836375	0.9643247213101148	2.171823047469432	3.031865838583923
6303	5.096706202846662	2.217150591281275	2.244153285719975	3.010102566587952	15.95929051558428	0.9570974144909554	0.9624210953863541	1.929966280589425	2.8925452074652465
6304	5.132257767089831	2.2640530806802777	2.4638164633195045	3.1154305937868347	16.14645055674773	1.1748026702850065	1.05986815562791	2.0667647933506674	3.2448840273097455
6305	4.986616084759976	2.1654936278689947	2.2029481596150875	2.949803554721143	15.640927169525767	0.9575435141365507	0.8654966575638778	2.1288258943150917	2.9167907192316282
6306	4.9732624043990485	2.2460983011087676	2.247607724446373	3.0253239394023113	15.784794981803117	1.001430828862154	1.0215136513893495	2.0171124715839253	2.9530414910231992
6307	4.9071197035684335	2.2466601928208307	2.1194869795250244	3.0751960976371375	15.9977727343763	1.0472458009212757	1.0179526775816645	1.835243409521411	2.9082732846778376
6308	4.93345233720198	2.218305102918018	2.1064339300292967	3.1825310473037747	16.01431387088953	1.0660196105467148	1.019700589404098	1.8510914069387738	2.93569937900497
6309	4.958423798230269	2.243105126676695	2.167320589268385	3.132571583585998	16.099122977479634	1.0629560705909287	0.7953710855110752	1.8699153371932804	3.0578469308839926
6310	4.989347400251681	2.149088778982479	2.321288265066492	3.0040807783539334	15.673515678916102	1.1023643147709887	1.2586080264528186	2.0869938020380916	2.8924397382521385
6311	5.035041771147331	2.2940080696524854	2.273001102554522	3.009169291389239	15.979372371042684	0.9511335354826298	0.7592679834296054	1.9077506120912258	3.084287035430244
6312	5.135391226790891	2.2758138321548826	2.2366954681296107	3.166732877116258	15.866972264726673	0.9660531024895677	0.8878891583550531	1.8883784820528144	3.0869657791523863
6313	5.092721006048762	2.291808202743781	2.2842301829523075	3.228808431021366	15.515531169828554	0.9216229080345503	0.8468194665260068	1.8900462397583275	3.104392624589861
6314	4.906010388959906	2.200813009266085	2.307173631937278	2.8740878896539432	16.45316423930913	1.103153746710923	1.2363362191835763	2.1259333020348614	3.0735387784599997
6315	5.04366372379373	2.2252733032863756	2.2971847825792002	3.1795872859560355	16.49900551737004	1.1815317441542645	0.9521054962852162	1.913679710087094	2.9926418122777285
6316	4.937858534185035	2.209869909417943	2.3444121320985247	2.8884280626897905	16.356170657257188	0.9476191869645686	1.1207820251709442	2.129328396960232	2.8789766911641084
6317	5.024018246111576	2.2135756884937217	2.301579517235218	3.159497036047674	15.59940119319955	1.115246099211042	0.9060143021874134	1.9057524075122685	3.0062685960591216
6318	4.81103640775932	2.150653163782657	2.3928892609536367	2.894931065290062	16.16594352671102	0.9828254657234473	0.9595841200077712	2.065392097467868	2.967172819665569
6319	5.100944572489112	2.1617062686540125	2.46594095931626	2.7093206283237787	16.12181503391561	0.9986292037604441	1.1696882468807024	2.0525434860176412	3.1178650543444446
6320	4.904831814560892	2.2391838145797167	2.294144750416516	3.248623615482377	15.670108423092726	1.127269225779343	0.8763447582937792	1.762500066986582	2.921628524466096
6321	4.8526234707495535	2.1804429537383268	2.266233669102312	2.9585219668875733	15.702976429875132	1.1418164685866812	1.0433591476044328	2.014783710823726	2.8478716606644197
6322	4.937315766083715	2.161164273245897	2.1881260913587695	2.7736239842731	15.755936916093514	1.0152054514827697	0.9447034161838845	2.0378737525121418	2.8609034436408667
6323	4.967024408446303	2.3262022565432523	2.4344364824870084	3.253789126886423	16.051976596394518	1.1444655567016424	1.1345906354249506	1.7813956497261152	2.9698596107362705
6324	5.039421264489271	2.2909481455867056	2.506356431647203	3.1682973495564664	16.387435837268075	1.1240197377259218	1.0249786010237514	1.8991462530030536	3.0948165258845575
6325	4.866066862123593	2.153456712961947	2.374656268617429	3.0018731553055096	15.56824502092388	1.0712320541676696	0.9444254742895637	2.0978198747193524	3.026408986643393
6326	4.979393255619312	2.2498029139226015	2.177142316441907	2.851597171334008	15.853356622453841	1.014782138008481	0.9323051785439963	2.162448545057119	3.0242388687408956
6327	5.029268051308054	2.2533274640916465	2.104239537051875	2.817867565134852	15.596928506878333	0.9698616308549188	1.0932591427376077	2.0821246935166493	2.962880110804346
6328	5.097960626327001	2.187279386409792	2.2493293481473566	3.4804289369564883	16.374709249233188	1.001739186905459	0.8256172053828225	1.9606668830087153	3.029061366009801
6329	4.883146211244824	2.1700867616001713	2.3608673562439537	2.5882438338181415	15.500419793788149	1.0224520452793187	1.1559289550608651	2.0421855890484615	3.0389497974983
6330	5.122738360191376	2.2157370952072797	2.3559715734399362	3.399470071340376	16.069191674811808	0.9932592545365837	0.953260204300225	1.8785312827373848	3.0522481340781007
6331	4.8740487649842175	2.183145676304745	2.282388736522374	2.6413676823181165	15.748086145291055	1.023604740249823	1.120596517171079	2.0012912675175203	2.9992255347294794
6332	5.087705525784132	2.2274695316521664	2.2448003825468086	3.4120429595681934	15.780082570835136	0.9786143806951684	0.8638013119536736	2.132972967278963	3.0688138320872738
6333	5.145929741154315	2.244479799973091	2.21209798640687	3.4659220706870535	15.546143792748415	0.9161311511043807	0.8577677503624829	1.991063084364136	3.0319735619596924
6334	4.909426385815434	2.1905611385277117	2.273914125265204	2.554384081980686	16.4012673404724	1.0135369845815334	1.1591032356945945	2.1151880050090974	2.916718219459524
6335	5.013015003904849	2.269746098505775	2.5004723369883157	3.4295011961187876	15.537517930620782	1.0341058374081873	0.8882029431279653	2.0144556395662225	3.052507036012535
6336	5.093762270969461	2.2584406548775044	2.2497626139654963	3.193338139925451	15.719151479886106	0.9659665588649458	0.9469767917858042	1.912716540532782	3.2685388713766668
6337	5.141925288302087	2.293796717772599	2.254300289406431	2.843035738059011	15.740093979027131	0.9797101293121504	0.991284170043087	1.934127675814069	3.2382722421834664
6338	4.9316176308086686	2.149311445118588	2.3067717174994073	3.236353561955533	16.07351092862159	1.044138771852922	1.024805739187578	1.9138022152271494	2.8035237368146753
6339	5.035147889264154	2.274826780981601	2.2461251961824367	2.912292688696689	15.786421224558548	0.9222029168687319	0.9653974813303944	1.9896288936954556	3.151445357801888
6340	4.935426014172972	2.1958855374141555	2.167276425032015	2.8296030459837542	16.385998585174352	0.8910559004473504	0.9964602208789152	2.0378173363431937	2.9983948058634495
6341	4.883917355555822	2.249511033713603	2.2697044638503234	3.3618973435398294	15.750006005568348	0.8312260154419802	1.0379544464699417	2.1178888410480354	3.0894581077744925
6342	4.906293983182693	2.1557570204559227	2.2177440029018323	2.8279482647482914	16.098196772335946	1.0738128079062583	1.1133506910574418	1.9910025143143333	2.9828714937492586
6343	4.935045175798022	2.2688773128229216	2.166868516800964	2.5947892289987062	16.07354443769575	1.0365972609284855	0.9768637328720533	2.0458808490202194	3.2566686737210904
6344	4.8677570759401165	2.2118295303954105	2.174333942416263	2.7408665085331507	15.663809219987495	1.0317793258349877	1.0704374427167127	1.9888159006713204	3.2775581533874942
6345	5.081728491663466	2.153372155481815	2.305417258649777	3.181946656656641	15.976338946441913	1.1419329489136119	1.0585069836097425	1.918697101617642	2.7751590400556916
6346	4.966186148091921	2.238649059008961	2.289435635579727	3.004935949272968	15.900584482756813	0.9076922747646484	0.9820320595534873	2.1678033640081202	2.996676040403694
6347	4.92131497277881	2.219497933117814	2.322088639893928	3.224351769026813	16.141867354335663	0.9937419218891755	0.9734862981131156	2.1902996745060723	2.9286462456604796
6348	4.9982750950834065	2.244766930890177	2.417969137447141	2.8249998366939426	15.58687299395397	0.9773880195366971	0.9842457167674582	2.12662929198996	2.9578373998310425
6349	4.9676033130376105	2.2109689295118575	2.213303772623878	3.230997995374325	16.427865662932692	0.9068844412930578	1.1214221713527581	2.0835459097998688	3.276683053025357
6350	5.0385242132726775	2.179620930179879	2.435768192327094	2.778047743335616	15.589262000647606	0.900789902139004	0.999026230579356	2.129696580159662	2.9805412061657757
6351	4.977489806458368	2.2567963195690735	2.2321907953644406	3.012261082380787	15.615104774004896	1.0517612379688575	1.097736430036354	2.0794892329353014	3.021245850227076
6352	4.869396888605096	2.2210045086889307	2.243039462438951	2.7477105329647733	15.777812020972297	0.998164259843097	1.1080235229729798	2.072718419425398	2.9449936619461585
6353	4.7495349430755835	2.236228315323934	2.293007280618098	2.6994750820158235	15.734266983453153	0.9880905637382587	0.9781865683848429	1.9965613533694417	2.8342776175194513
6354	4.940137489014855	2.179158020522171	2.31529820228892	3.1795122347917273	16.168054529741177	1.0252318385679324	1.207685084140255	2.132609558165502	3.1257886577257605
6355	4.92869688980116	2.165162796651675	2.3480961204374555	3.380880708528947	15.951873427281985	1.0324671787893058	1.1947030100158704	2.025358529049764	3.0020424064386675
6356	5.0602975554533	2.228781327686638	2.262983000545575	2.6733539191133646	15.747697690340713	1.0883467400912377	0.844795766635705	1.911795474690188	2.952175816985819
6357	5.0730287004636	2.2617808229317884	2.400074985181535	3.4438178632586993	16.12595289409789	1.0414612514467154	1.08505596827104	2.053840108978541	2.799016473274861
6358	4.918219335592993	2.1827789854097093	2.4237903465527486	2.5587084657673334	15.606494726220662	1.0349488472978443	0.8673278264944175	2.0820977524109177	2.866859811344171
6359	4.911233753266878	2.2163059485972845	2.441751731882418	2.6216544479508435	15.676032040753842	0.8519449010926481	1.0075471264126081	1.949024289369764	2.9549079267248173
6360	5.0232308176217	2.219364594478367	2.3127348519136333	3.4440994542161087	15.842662452345348	1.1624729979124342	0.9990511893345735	2.2081132328967947	3.0351524526182043
6361	5.2361223386924065	2.2256030550332087	2.206451824354381	2.924567233478654	15.714449964030088	1.1551750899757567	1.1731042574414854	2.0178603848691794	2.8578395176101865
6362	5.003454032414716	2.195058121844392	2.2728356557541964	2.9220552793801047	15.741378194482333	0.9372894666670014	0.9907172586475618	1.9823133332157687	3.0028346880372205
6363	5.13263791172909	2.2351714682946584	2.187315726118762	3.1774513137955207	15.980488522972742	0.8983119108901977	0.8281341286555445	1.937435563436795	3.010793815921848
6364	4.92473623146743	2.2204611947566835	2.389821831593784	2.9543626576890833	15.877234359409762	1.0192330569866437	1.1133100543367522	2.0798797083848375	2.88230669579501
6365	5.062804652261415	2.2530822196217253	2.304625702851639	3.105867967535926	15.963505661704522	0.9727273239030101	0.92566022614794	1.8293998719913804	3.014929685853115
6366	5.082289695830915	2.2445505374994563	2.288147110054296	3.068069532773606	15.943554111640493	1.0836173518639287	1.0409892937981855	2.1747370941991804	2.8256835995767458
6367	4.938120983717974	2.179700970217519	2.259958352767117	2.9419282140424334	15.85495117615425	0.935825280501708	0.9825528355708534	1.9034551689478048	3.1580093275269516
6368	4.943109209561427	2.1601884785401784	2.2277185459775426	3.288880843547012	15.843497396008141	0.9269464900982478	0.9802093393042686	1.9921230297188137	3.027490993576779
6369	4.9489575946991975	2.220596344455919	2.3727988122382913	2.704859471045757	15.778512797184508	1.0632043574137282	1.0826336325556023	1.979687223309537	2.9871370184632196
6370	5.1036335394495875	2.22431759211989	2.3946749725453413	2.5832984785544464	15.698726638555128	1.0982532228413753	1.0972594169755971	1.985283215192267	2.993736179690452
6371	4.847688515855772	2.1790568045301133	2.114305677764847	3.4298898558895665	15.847624052944603	0.9751618240207675	0.9344633985990086	2.111779668199134	2.891094878036136
6372	5.023921315812773	2.1278813000820143	2.209740039522985	2.5494127510232425	15.641644482863056	0.8445085025575318	1.0214329643898725	2.0762800683014704	3.056964058192015
6373	4.914095270767424	2.164696877156509	2.2732458756411806	2.7810602000679667	16.350239061138755	0.9918821714853828	0.952855469975193	2.311088595813945	3.0148957945079586
6374	5.032534378063815	2.2346013412558348	2.255969176225364	3.371508480289379	15.530523402891703	1.096253382142478	1.1073575290366664	1.7431868750506638	3.02410841028242
6375	5.038072450417515	2.2452886020682623	2.2831878027783956	3.4466406264853653	15.582541552549996	1.0513751006270813	1.0240214444880529	1.9298302224750303	2.97089535695112
6376	5.074766362390075	2.23695455539977	2.2895687617941305	3.4778259142974184	15.58224231930855	1.0391003811064736	1.0427749248658869	1.9817529267934073	2.98761729732528
6377	5.099471161762909	2.107318152818335	2.2116682055637016	2.587667820054183	15.94579991904631	1.182138942366223	1.0426807478110303	2.1754886105566977	3.047850291133727
6378	4.971088919263091	2.2387132642231813	2.2622171677661633	3.414739122720526	15.539752421758125	1.0316299363504449	1.0445564168380366	1.8013243528970064	3.0077533810555694
6379	5.050750391261191	2.1967301950304594	2.299650323952082	3.087682230915416	15.720060874839936	1.1190889832485122	1.0372374476642547	2.0557991758145193	3.0158692392670186
6380	4.859293174972155	2.173260030092735	2.4224895668386854	3.1060238617209355	15.759555571928617	1.0498840868155626	0.9385215342710014	2.0275481561489674	3.1089193406967848
6381	4.988737393216744	2.140090766301811	2.2503979089431825	2.905170778711421	16.40090138645129	0.9308935690038882	1.0542921731679389	1.9436234011309619	3.082118071644552
6382	5.082466839746138	2.2182102192680406	2.3321946645822558	2.853164647578207	15.507563116076112	1.0659241487327245	1.0058549426854189	2.0526609334298214	2.7890408184901023
6383	5.096163095202628	2.1748081155097942	2.3975174756937614	2.531073221500289	15.88693624409652	0.9269043409248336	1.164513162370911	2.007782903223652	3.0440887239906713
6384	4.948324910420316	2.260489650295387	2.2523690690409186	3.410969823024458	15.714189334351415	1.0933174770249166	0.8335481884324459	1.9813195479316699	2.915814528905163
6385	5.083072985328429	2.1664714909847413	2.377389124200683	2.5666267505868054	16.054558854936946	0.9620856710117056	1.1482988678524577	1.9614726203143216	3.0521247506444382
6386	5.199411510522219	2.1904548670369195	2.296470833787011	2.7465449713325194	15.902629039471089	1.0796854900128738	1.0052598729641384	2.0218795572090817	3.0907220015602777
6387	4.887899625553408	2.2805813319275163	2.276996852470644	3.053061640206475	15.90987426166671	0.906062470996634	1.0211625532771447	1.9816444524112649	3.04441473394586
6388	5.07935516554147	2.1476990545893733	2.2778977057530447	2.509937057420312	15.898147836154243	1.0998136039541766	1.0874784830486712	2.011064346514075	3.0077054922683044
6389	4.950240349138107	2.2164385337804395	2.145540380808361	3.4626603862363106	15.944578634964433	1.050232867646444	1.1081547770956013	1.983560361761276	2.9230384335267763
6390	5.006724329538147	2.1845187883294357	2.4878147228514167	2.5580049366410664	15.951789426112953	1.011692149261241	0.869875588483553	2.049582644912732	3.122607256364304
6391	5.008972219087945	2.210593710034411	2.517772456868376	2.5743252775499705	16.01037550546534	0.979251717936551	0.8412238664289534	2.017105097452863	3.0918128130518636
6392	4.954694828572099	2.188777579736918	2.401471147948701	2.884709636245874	16.116721140751203	1.065156317991303	0.9131761646097812	1.9938937336839093	3.0013362760710702
6393	5.097475330269639	2.2357552651873767	2.2208070573461516	3.0084190881952018	15.717527560137919	0.975488550634157	1.1066536010845804	1.9712459685959822	2.9583251047978716
6394	5.048112766316255	2.1848442838660143	2.4812082599260106	2.726423800071495	15.95925210206576	1.1862773950321397	0.992113965247364	2.084477708567303	3.1035846379852514
6395	5.024098904762814	2.2395673555151316	2.31794751769379	3.2071668033090286	15.729132597220467	1.1134752694646621	1.0777598697422386	2.0358298896317333	2.809205776316644
6396	4.750855688227357	2.192480787269269	2.059456931567348	3.1932627697823253	15.879742763051789	0.9892035167544219	1.0372997456256878	1.8456154145886656	2.815103314297977
6397	4.786990722585497	2.1980175696421766	2.0001731779863245	3.043251816362421	16.009496497066014	1.0471595342328859	1.0691483114603089	1.8150164311106112	2.76399122216449
6398	5.153047034166286	2.2158675348024253	2.485638999468599	3.0653865534631564	15.68073011771292	1.1260459180284645	0.9643437310155889	2.228940066962467	3.016665105791628
6399	5.095846315353121	2.22364926121346	2.4817323653503256	3.273778844849816	15.626537009235198	0.9704523828601127	0.855087385532915	2.1416080564170596	3.008526754095743
6400	4.968532271289786	2.2187316146860665	2.1270618806357238	2.7650404284741135	16.262135253585726	1.0664899560762962	1.165305269497981	1.8761259870008884	3.0166560972541165
6401	5.006671885035484	2.1786849113772084	2.2641477044092357	3.285692549873395	15.60274660556809	0.886413033326875	0.9089609222606683	2.13607101557277	3.0031446582928343
6402	4.997498585538091	2.2077819184458507	2.278729803941513	3.328035509855474	15.834699675800318	0.9422492863029628	0.8780931452694302	2.1941762307811743	2.9444258292294183
6403	5.009543575510651	2.193902848409422	2.2607305646016442	2.5983655046660785	15.840515312724369	1.143266201569978	1.0090878154203373	1.9388336394453614	3.0030632552083216
6404	4.862667821821518	2.2702428484713115	2.468762027464552	3.4106105740574675	16.216008375562605	0.9901685034325826	1.125015546970705	2.2409183413027867	2.972126941833493
6405	5.044204304650279	2.1450357313762067	2.3980729570693002	3.0586974899917347	15.809557255950342	1.12926312303804	0.8820826915017765	2.1912149298462102	2.902044701056023
6406	4.8737556697079	2.2325744434956056	2.211911875388785	2.808499131727685	16.00226075612325	0.8967919777951142	1.1037754538699842	1.9691630231647235	2.9975523388576986
6407	5.109389763962148	2.212487012280427	2.379471083978813	3.0642204211104493	15.634634374322388	1.1374819416774733	0.912032209125321	2.0522334577624157	2.95963008728032
6408	5.071915165000978	2.1952377310424946	2.2179728392587035	2.5239871488044527	16.08381171928615	1.0530710554084441	1.1271280609880994	1.9887184576254833	2.956883932203141
6409	4.997996451560607	2.230950037961086	2.345486437293711	3.460888053069107	16.0482296454891	1.081952346064265	0.9891612253792698	1.8860911866564574	2.830552312218145
6410	4.861072468586568	2.181005219843463	2.467327682554349	2.8435303382154102	15.569127165233215	1.205625106616221	0.9910854939140342	1.9424334393560396	3.192516670936645
6411	4.806464996753872	2.227701283101719	2.245904890041179	2.6084563849922326	15.536899282206045	1.080732422756175	0.9075473214437066	1.9624750226066152	2.9042603727203793
6412	5.032814700478051	2.196284472062728	2.4329058657070535	3.338641260846381	16.42299500488161	0.9740892063518333	1.1291048160866202	2.0547896613248042	3.097682757489509
6413	5.03077280792501	2.1899226085772945	2.3003882956415223	2.6745027485981203	16.20758351865363	0.9852289523005251	0.9156908483766659	1.9682339836345402	2.9859661043752617
6414	4.996192679203187	2.131272758229063	2.3637786300955232	3.3271356773636787	15.681186983285956	0.9681601449856353	1.0659344835112463	2.091258773254105	2.833448344444039
6415	5.015853268836219	2.1275967434794385	2.3683895758966917	3.379067101104043	15.584819634302738	0.9544292821373048	1.0475073497124183	2.1850721441705714	2.8666566293158278
6416	4.977781977868688	2.1852636746458294	2.2681950981315695	3.335554652905501	15.520752347428134	0.9960144128346577	0.99356561328568	2.0519716330231326	3.065583301829595
6417	4.958725834787449	2.1528189001607454	2.2883537146180357	3.370879712858266	15.80200894682851	1.0226143438353852	1.0663670873944842	2.028160158922984	3.1145315302842995
6418	4.966296721598534	2.14974976327325	2.1565327163670416	3.1939932396823134	15.626989346652149	1.0298723481265324	1.050041077256209	1.9389777537177457	3.073238844973242
6419	4.968385009632352	2.1699752374645542	2.194735064032194	3.1970359633767083	15.642440480018433	1.0652992927481006	1.1199307242284688	1.8498808482765607	3.011159474783058
6420	5.015248814879238	2.299725707782249	2.144068456185426	3.318303054134555	15.80104686212795	1.1591455440456917	1.0963680191516614	1.9046906383112714	2.9011801352809816
6421	5.004217765990178	2.3221427413480074	2.2347531600886077	3.3245941654349003	15.765559101973068	1.0810692155850852	1.207733936929449	1.9385314632992003	2.926620130000449
6422	5.03948480861176	2.1265599293174113	2.246207164770274	2.652729062271642	16.074207552794135	0.9816171722219591	0.9106235571654493	2.0976982751808277	2.9223493077842178
6423	5.100425889532386	2.230768974472081	2.158883742063846	2.754936677635869	15.74087996435567	0.9103963769968152	0.9307805226666621	1.7988645496990163	2.853338155788488
6424	5.013843621567565	2.2773737681011186	2.207355379602297	2.5463385695867475	15.751585301726438	0.9393782204537863	1.0475360807020067	1.8381741149447288	2.9056819691435214
6425	5.055935132909454	2.2401810013283576	2.2255394229190504	2.6381422133630132	15.871996016883584	0.971109528576276	1.0806491104267875	1.8627003787171463	2.866575235804297
6426	4.884153945314159	2.2027050777400645	2.4365072216871977	3.392114875504616	15.854132650114472	1.0410200723101997	0.9724606706001716	2.145878432023829	3.0808252192204315
6427	4.9525803890822795	2.2065619250742965	2.3579239293922187	3.4267022560206826	15.576409335429341	1.0705750216614185	0.9907947547523577	2.2925417294786437	3.1130104088459243
6428	4.928485567584346	2.2418038273655903	2.2137681330746286	2.6192582488556075	16.338991865792167	1.0143627630510228	1.0002994579662687	1.7474192712637608	2.8226474060486835
6429	5.081908362161221	2.262866230611194	2.2824697502724494	2.7836065368936898	15.684176791862004	1.0648245864662156	1.0703750029360797	1.7186741271416406	2.911803678421831
6430	5.063735732421779	2.210584698435754	2.349372645419492	3.1992542480888577	16.35974205312411	1.0236349908572915	1.1316045982182856	1.8499566573106243	2.9850990058649725
6431	4.923101829125094	2.264903164200686	2.495023640958847	2.853592408779219	15.909981361460984	1.1004969101181967	0.9467052450984293	1.9506047102960473	3.1102994491158626
6432	4.886503305139353	2.1504515932398256	2.2442347863043333	3.1608010373619537	15.953873102666423	0.8857571363588461	0.9890241760066332	2.063885868530624	2.9724061750950717
6433	5.061422252998069	2.1953525684422046	2.3244574336588077	2.74601011137004	15.729599512280865	0.9844397744436251	1.1264557313935744	2.0360111538446644	2.962953064218608
6434	5.038735816579784	2.2594685337185223	2.1516184002076577	2.9951007360676054	16.115150918436004	1.1630395409052037	1.1845704478827173	2.016840134447419	2.9819181970248994
6435	5.0675175062838385	2.288118892328937	2.228835577254431	3.380002229393657	15.551847623776547	0.950295342359503	0.9784390024799895	2.0754405178760535	2.996900004666602
6436	5.050926773138778	2.212542872584161	2.222542852214483	2.666889989008446	16.388970388566023	1.024758142193624	0.9809495974929529	1.9708124753928948	2.829488805479224
6437	4.966272613418162	2.1463240416429996	2.385176742307431	3.141716336066673	15.889919324940106	0.9927129312844506	1.0611797162173389	1.9936813919394205	2.949790391866606
6438	5.124733304145356	2.242175898208031	2.3260612742563143	2.9019837826374135	15.861741511352736	0.9806695103724311	0.9453917305400594	1.9907522274858727	3.044532398057811
6439	4.868192504083582	2.1568636688164866	2.2828814193434583	3.295335440742771	15.66087531823972	1.046698201304918	0.9915870248427785	2.020950413007654	2.956153843759361
6440	4.951743495946849	2.2150250443597774	2.3079037854995623	2.727106206472502	15.526238591745518	0.9231893914775625	1.2836371736145538	2.0352610881283866	3.1109736698519295
6441	4.8280574185058445	2.19663606409677	2.3748142705765143	2.59647054181465	15.547650037120059	1.0123855545582208	1.0357232635318616	2.0280505195058565	3.068525373155846
6442	4.924397542084889	2.230320988995511	2.2824399413138736	2.9848319030333426	15.623386693220631	1.046662016966426	1.030856516960047	2.05675765569631	3.1160526059610856
6443	4.8874468287199155	2.1416076487501456	2.3753392082662086	3.2988209778541755	15.98855952878872	1.0655744829621514	0.9504632207198385	2.0095375562719964	3.203238212850043
6444	5.0241672017633405	2.2519823004093222	2.2480908035532674	2.675657310045511	15.56817496930306	1.1660084792182117	0.9857626354205415	2.0852234722208642	3.0418191413466054
6445	5.035162585779156	2.219315633922321	2.3643269394695063	3.323569748387943	16.38873325557508	0.7908765640109405	1.0210404967990014	1.9854993791033955	2.9736075386308345
6446	4.954580236717464	2.2170484147001575	2.2218698365993883	2.776453393245037	15.566826681130134	1.2470599939499427	1.0015388018905829	2.019033975834868	2.95604477766821
6447	5.137411099648774	2.3100847430305116	2.138161534274976	2.576613543824527	16.02023233167071	0.9385569368055923	0.874511060918696	1.8369166171601072	2.9806191316593837
6448	4.840406853101807	2.2232888990932174	2.183401743281115	3.4637315576599	15.889221812874332	1.028016989364606	1.0848818909615512	1.9449968160340072	3.127609042318002
6449	4.907546112562381	2.158919714206673	2.324299001741569	3.2606488539606664	15.519294811692248	0.9784879642446043	0.9267264607925505	1.8927153109013561	3.012769397212512
6450	4.981316910764638	2.2399633090007542	2.2915764867242547	2.7585978386349934	16.44926879121316	0.9759625719997858	1.152361617475813	2.0039246425117394	2.9224672678292003
6451	5.144284855555595	2.195624896441814	2.5698860363498284	3.2086823489645426	15.626142729498763	1.0917036272010268	0.9490458037166649	2.027063014623887	2.9796372769524613
6452	4.998895780506693	2.288311187437457	2.282987017001756	3.4773407137140886	16.354875985206007	0.90404210460424	1.0090584305572796	2.0067968685494613	3.001984810393896
6453	4.967674140576046	2.1909047842854377	2.477764121523157	2.597108146311633	16.474953687780257	1.0731945157879401	0.9895524690422445	2.0148589469443503	2.8674627115143934
6454	5.067438249824096	2.274318193895333	2.218743685668552	3.342713138221634	15.518380522532391	0.8884763566321848	1.0203766743968699	2.032897673708364	2.9918329861466275
6455	4.961121074912298	2.182103081586012	2.1875851909322126	2.9121809161414833	16.497421117697925	1.0968676317370487	1.0523714137806723	1.9846866767405902	3.0368649365536973
6456	4.920863361057108	2.176709105235226	2.295305562298815	2.9684423457166926	15.873989737794082	1.1109613223810473	1.1471832984870312	1.8765213655989093	3.0067755218812673
6457	5.081695927270647	2.2258495206331625	2.2284747725071195	2.829871152094463	16.278963783705436	0.9448635998311904	0.9404741170147051	2.135747868917296	3.006182110455178
6458	5.1336992113214555	2.1480831961212807	2.3060190737914676	3.0546828204323315	16.445189728384122	1.2016542083847461	1.1029862127155434	1.9395745258585704	2.8154809917214694
6459	4.8417109523508675	2.2372411011330042	2.227407132739602	3.0563183467127786	15.501579137712676	0.8929504497619843	0.9422498826662057	2.0534276042014463	3.0972329638505958
